game_id,round,timestamp,agent_id,agent_type,bid,is_winner,agent_params
game_20260205_233151,1,2026-02-05T23:31:51.908168,2,UniformRandomAgent,26,False,{}
game_20260205_233151,1,2026-02-05T23:31:51.908168,3,PowerLawAgent,11,False,"{""alpha"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,4,PowerLawAgent,8,False,"{""alpha"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,5,PowerLawAgent,2,True,"{""alpha"": 1.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,6,PowerLawAgent,6,False,"{""alpha"": 1.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,7,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,8,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,9,ThresholdAgent,5,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,10,ThresholdAgent,6,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,11,ThresholdAgent,26,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,12,ThresholdAgent,8,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,13,EmpiricalFrequencyAgent,16,False,"{""beta"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,14,EmpiricalFrequencyAgent,18,False,"{""beta"": 0.5}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,15,EmpiricalFrequencyAgent,1,False,"{""beta"": 2.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,16,BestResponseAgent,18,False,"{""beta"": 1.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,17,BestResponseAgent,5,False,"{""beta"": 1.0}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,18,ReinforcementLearningAgent,7,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,1,2026-02-05T23:31:51.908168,19,ReinforcementLearningAgent,18,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,0,UniformRandomAgent,4,False,{}
game_20260205_233151,2,2026-02-05T23:31:51.909021,1,UniformRandomAgent,25,False,{}
game_20260205_233151,2,2026-02-05T23:31:51.909021,2,UniformRandomAgent,28,False,{}
game_20260205_233151,2,2026-02-05T23:31:51.909021,3,PowerLawAgent,12,False,"{""alpha"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,4,PowerLawAgent,7,False,"{""alpha"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,5,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,6,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,7,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,8,PowerLawAgent,2,True,"{""alpha"": 2.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,9,ThresholdAgent,8,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,10,ThresholdAgent,14,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,11,ThresholdAgent,7,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,12,ThresholdAgent,16,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,13,EmpiricalFrequencyAgent,6,False,"{""beta"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,14,EmpiricalFrequencyAgent,23,False,"{""beta"": 0.5}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,15,EmpiricalFrequencyAgent,12,False,"{""beta"": 2.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,16,BestResponseAgent,6,False,"{""beta"": 1.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,17,BestResponseAgent,17,False,"{""beta"": 1.0}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,18,ReinforcementLearningAgent,29,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,2,2026-02-05T23:31:51.909021,19,ReinforcementLearningAgent,18,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,0,UniformRandomAgent,26,False,{}
game_20260205_233151,3,2026-02-05T23:31:51.909871,1,UniformRandomAgent,12,False,{}
game_20260205_233151,3,2026-02-05T23:31:51.909871,2,UniformRandomAgent,2,False,{}
game_20260205_233151,3,2026-02-05T23:31:51.909871,3,PowerLawAgent,7,True,"{""alpha"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,4,PowerLawAgent,27,False,"{""alpha"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,5,PowerLawAgent,10,False,"{""alpha"": 1.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,6,PowerLawAgent,2,False,"{""alpha"": 1.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,7,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,8,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,9,ThresholdAgent,27,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,10,ThresholdAgent,15,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,11,ThresholdAgent,25,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,12,ThresholdAgent,21,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,13,EmpiricalFrequencyAgent,18,False,"{""beta"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,14,EmpiricalFrequencyAgent,29,False,"{""beta"": 0.5}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,15,EmpiricalFrequencyAgent,18,False,"{""beta"": 2.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,16,BestResponseAgent,8,False,"{""beta"": 1.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,17,BestResponseAgent,9,False,"{""beta"": 1.0}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,18,ReinforcementLearningAgent,13,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,3,2026-02-05T23:31:51.909871,19,ReinforcementLearningAgent,1,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,0,UniformRandomAgent,25,False,{}
game_20260205_233151,4,2026-02-05T23:31:51.910737,1,UniformRandomAgent,7,False,{}
game_20260205_233151,4,2026-02-05T23:31:51.910737,2,UniformRandomAgent,9,False,{}
game_20260205_233151,4,2026-02-05T23:31:51.910737,3,PowerLawAgent,20,False,"{""alpha"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,4,PowerLawAgent,3,True,"{""alpha"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,5,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,6,PowerLawAgent,15,False,"{""alpha"": 1.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,7,PowerLawAgent,2,False,"{""alpha"": 2.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,8,PowerLawAgent,2,False,"{""alpha"": 2.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,9,ThresholdAgent,10,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,10,ThresholdAgent,1,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,11,ThresholdAgent,15,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,12,ThresholdAgent,5,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,13,EmpiricalFrequencyAgent,26,False,"{""beta"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,14,EmpiricalFrequencyAgent,19,False,"{""beta"": 0.5}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,15,EmpiricalFrequencyAgent,9,False,"{""beta"": 2.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,16,BestResponseAgent,2,False,"{""beta"": 1.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,17,BestResponseAgent,9,False,"{""beta"": 1.0}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,18,ReinforcementLearningAgent,24,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,4,2026-02-05T23:31:51.910737,19,ReinforcementLearningAgent,5,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,0,UniformRandomAgent,3,False,{}
game_20260205_233151,5,2026-02-05T23:31:51.911616,1,UniformRandomAgent,12,False,{}
game_20260205_233151,5,2026-02-05T23:31:51.911616,2,UniformRandomAgent,8,False,{}
game_20260205_233151,5,2026-02-05T23:31:51.911616,3,PowerLawAgent,4,False,"{""alpha"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,4,PowerLawAgent,12,False,"{""alpha"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,5,PowerLawAgent,3,False,"{""alpha"": 1.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,6,PowerLawAgent,27,False,"{""alpha"": 1.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,7,PowerLawAgent,4,False,"{""alpha"": 2.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,8,PowerLawAgent,2,False,"{""alpha"": 2.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,9,ThresholdAgent,3,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,10,ThresholdAgent,4,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,11,ThresholdAgent,2,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,12,ThresholdAgent,25,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,13,EmpiricalFrequencyAgent,4,False,"{""beta"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,14,EmpiricalFrequencyAgent,13,False,"{""beta"": 0.5}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,15,EmpiricalFrequencyAgent,6,True,"{""beta"": 2.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,16,BestResponseAgent,27,False,"{""beta"": 1.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,17,BestResponseAgent,14,False,"{""beta"": 1.0}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,18,ReinforcementLearningAgent,29,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,5,2026-02-05T23:31:51.911616,19,ReinforcementLearningAgent,4,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,0,UniformRandomAgent,30,False,{}
game_20260205_233151,6,2026-02-05T23:31:51.912505,1,UniformRandomAgent,5,False,{}
game_20260205_233151,6,2026-02-05T23:31:51.912505,2,UniformRandomAgent,23,False,{}
game_20260205_233151,6,2026-02-05T23:31:51.912505,3,PowerLawAgent,13,False,"{""alpha"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,4,PowerLawAgent,11,False,"{""alpha"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,5,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,6,PowerLawAgent,24,False,"{""alpha"": 1.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,7,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,8,PowerLawAgent,2,True,"{""alpha"": 2.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,9,ThresholdAgent,19,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,10,ThresholdAgent,8,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,11,ThresholdAgent,12,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,12,ThresholdAgent,5,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,13,EmpiricalFrequencyAgent,14,False,"{""beta"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,14,EmpiricalFrequencyAgent,7,False,"{""beta"": 0.5}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,15,EmpiricalFrequencyAgent,12,False,"{""beta"": 2.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,16,BestResponseAgent,27,False,"{""beta"": 1.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,17,BestResponseAgent,10,False,"{""beta"": 1.0}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,18,ReinforcementLearningAgent,23,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,6,2026-02-05T23:31:51.912505,19,ReinforcementLearningAgent,28,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,0,UniformRandomAgent,25,False,{}
game_20260205_233151,7,2026-02-05T23:31:51.913506,1,UniformRandomAgent,7,False,{}
game_20260205_233151,7,2026-02-05T23:31:51.913506,2,UniformRandomAgent,30,False,{}
game_20260205_233151,7,2026-02-05T23:31:51.913506,3,PowerLawAgent,2,False,"{""alpha"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,4,PowerLawAgent,3,False,"{""alpha"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,5,PowerLawAgent,3,False,"{""alpha"": 1.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,6,PowerLawAgent,15,False,"{""alpha"": 1.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,7,PowerLawAgent,4,False,"{""alpha"": 2.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,8,PowerLawAgent,1,True,"{""alpha"": 2.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,9,ThresholdAgent,7,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,10,ThresholdAgent,6,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,11,ThresholdAgent,9,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,12,ThresholdAgent,5,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,13,EmpiricalFrequencyAgent,10,False,"{""beta"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,14,EmpiricalFrequencyAgent,29,False,"{""beta"": 0.5}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,15,EmpiricalFrequencyAgent,9,False,"{""beta"": 2.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,16,BestResponseAgent,16,False,"{""beta"": 1.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,17,BestResponseAgent,21,False,"{""beta"": 1.0}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,18,ReinforcementLearningAgent,17,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,7,2026-02-05T23:31:51.913506,19,ReinforcementLearningAgent,30,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,0,UniformRandomAgent,17,False,{}
game_20260205_233151,8,2026-02-05T23:31:51.914485,1,UniformRandomAgent,26,False,{}
game_20260205_233151,8,2026-02-05T23:31:51.914485,2,UniformRandomAgent,20,False,{}
game_20260205_233151,8,2026-02-05T23:31:51.914485,3,PowerLawAgent,4,False,"{""alpha"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,4,PowerLawAgent,17,False,"{""alpha"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,5,PowerLawAgent,10,False,"{""alpha"": 1.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,6,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,7,PowerLawAgent,27,False,"{""alpha"": 2.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,8,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,9,ThresholdAgent,28,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,10,ThresholdAgent,6,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,11,ThresholdAgent,2,True,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,12,ThresholdAgent,14,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,13,EmpiricalFrequencyAgent,19,False,"{""beta"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,14,EmpiricalFrequencyAgent,21,False,"{""beta"": 0.5}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,15,EmpiricalFrequencyAgent,15,False,"{""beta"": 2.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,16,BestResponseAgent,13,False,"{""beta"": 1.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,17,BestResponseAgent,17,False,"{""beta"": 1.0}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,18,ReinforcementLearningAgent,23,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,8,2026-02-05T23:31:51.914485,19,ReinforcementLearningAgent,4,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,0,UniformRandomAgent,23,False,{}
game_20260205_233151,9,2026-02-05T23:31:51.915445,1,UniformRandomAgent,11,False,{}
game_20260205_233151,9,2026-02-05T23:31:51.915445,2,UniformRandomAgent,24,False,{}
game_20260205_233151,9,2026-02-05T23:31:51.915445,3,PowerLawAgent,3,True,"{""alpha"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,4,PowerLawAgent,18,False,"{""alpha"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,5,PowerLawAgent,2,False,"{""alpha"": 1.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,6,PowerLawAgent,7,False,"{""alpha"": 1.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,7,PowerLawAgent,2,False,"{""alpha"": 2.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,8,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,9,ThresholdAgent,2,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,10,ThresholdAgent,14,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,11,ThresholdAgent,13,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,12,ThresholdAgent,8,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,13,EmpiricalFrequencyAgent,2,False,"{""beta"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,14,EmpiricalFrequencyAgent,18,False,"{""beta"": 0.5}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,15,EmpiricalFrequencyAgent,20,False,"{""beta"": 2.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,16,BestResponseAgent,1,False,"{""beta"": 1.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,17,BestResponseAgent,15,False,"{""beta"": 1.0}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,18,ReinforcementLearningAgent,19,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,9,2026-02-05T23:31:51.915445,19,ReinforcementLearningAgent,20,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,0,UniformRandomAgent,7,False,{}
game_20260205_233151,10,2026-02-05T23:31:51.916462,1,UniformRandomAgent,20,False,{}
game_20260205_233151,10,2026-02-05T23:31:51.916462,2,UniformRandomAgent,9,False,{}
game_20260205_233151,10,2026-02-05T23:31:51.916462,3,PowerLawAgent,16,False,"{""alpha"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,4,PowerLawAgent,7,False,"{""alpha"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,5,PowerLawAgent,24,False,"{""alpha"": 1.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,6,PowerLawAgent,1,False,"{""alpha"": 1.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,7,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,8,PowerLawAgent,1,False,"{""alpha"": 2.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,9,ThresholdAgent,23,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,10,ThresholdAgent,18,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,11,ThresholdAgent,11,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,12,ThresholdAgent,24,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,13,EmpiricalFrequencyAgent,25,False,"{""beta"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,14,EmpiricalFrequencyAgent,17,False,"{""beta"": 0.5}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,15,EmpiricalFrequencyAgent,15,False,"{""beta"": 2.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,16,BestResponseAgent,7,False,"{""beta"": 1.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,17,BestResponseAgent,3,True,"{""beta"": 1.0}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,18,ReinforcementLearningAgent,12,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,10,2026-02-05T23:31:51.916462,19,ReinforcementLearningAgent,5,False,"{""beta"": 1.0, ""eta"": 0.1}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,0,UniformRandomAgent,5,False,{}
game_20260205_233151,11,2026-02-05T23:31:51.917453,1,UniformRandomAgent,27,False,{}
game_20260205_233151,11,2026-02-05T23:31:51.917453,2,UniformRandomAgent,23,False,{}
game_20260205_233151,11,2026-02-05T23:31:51.917453,3,PowerLawAgent,6,False,"{""alpha"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,4,PowerLawAgent,6,False,"{""alpha"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,5,PowerLawAgent,10,False,"{""alpha"": 1.0}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,6,PowerLawAgent,20,False,"{""alpha"": 1.0}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,7,PowerLawAgent,5,False,"{""alpha"": 2.0}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,8,PowerLawAgent,3,False,"{""alpha"": 2.0}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,9,ThresholdAgent,9,False,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,10,ThresholdAgent,2,True,"{""T"": 10, ""rho"": 0.8}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,11,ThresholdAgent,7,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,12,ThresholdAgent,28,False,"{""T"": 20, ""rho"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,13,EmpiricalFrequencyAgent,19,False,"{""beta"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,14,EmpiricalFrequencyAgent,1,False,"{""beta"": 0.5}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,15,EmpiricalFrequencyAgent,3,False,"{""beta"": 2.0}"
game_20260205_233151,11,2026-02-05T23:31:51.917453,16,BestResponseAgent,20,False,"{""beta"": 1.0}"
