game_id,round,timestamp,num_agents,has_winner,winner_id,winner_bid,winner_agent_type,unique_count
game_20260205_233151,22,2026-02-05T23:31:51.929896,20,True,1,5,UniformRandomAgent,12
game_20260205_233151,23,2026-02-05T23:31:51.931072,20,True,10,8,ThresholdAgent,11
game_20260205_233151,24,2026-02-05T23:31:51.932339,20,True,19,5,ReinforcementLearningAgent,11
game_20260205_233151,25,2026-02-05T23:31:51.933671,20,True,5,2,PowerLawAgent,13
game_20260205_233151,26,2026-02-05T23:31:51.935041,20,True,10,4,ThresholdAgent,9
game_20260205_233151,27,2026-02-05T23:31:51.936359,20,True,8,1,PowerLawAgent,10
game_20260205_233151,28,2026-02-05T23:31:51.937661,20,True,5,1,PowerLawAgent,15
game_20260205_233151,29,2026-02-05T23:31:51.938983,20,True,9,2,ThresholdAgent,5
game_20260205_233151,30,2026-02-05T23:31:51.940313,20,True,19,1,ReinforcementLearningAgent,7
game_20260205_233151,31,2026-02-05T23:31:51.941658,20,True,6,5,PowerLawAgent,6
game_20260205_233151,32,2026-02-05T23:31:51.943025,20,True,8,1,PowerLawAgent,14
game_20260205_233151,33,2026-02-05T23:31:51.944430,20,True,17,2,BestResponseAgent,8
game_20260205_233151,34,2026-02-05T23:31:51.945818,20,True,5,4,PowerLawAgent,10
game_20260205_233151,35,2026-02-05T23:31:51.947234,20,True,5,4,PowerLawAgent,11
game_20260205_233151,36,2026-02-05T23:31:51.948660,20,True,3,3,PowerLawAgent,7
game_20260205_233151,37,2026-02-05T23:31:51.950281,20,True,16,2,BestResponseAgent,12
game_20260205_233151,38,2026-02-05T23:31:51.952039,20,True,7,1,PowerLawAgent,11
game_20260205_233151,39,2026-02-05T23:31:51.953549,20,True,17,3,BestResponseAgent,9
game_20260205_233151,40,2026-02-05T23:31:51.955280,20,True,7,3,PowerLawAgent,9
game_20260205_233151,41,2026-02-05T23:31:51.956822,20,True,3,2,PowerLawAgent,14
game_20260205_233151,42,2026-02-05T23:31:51.958372,20,True,15,4,EmpiricalFrequencyAgent,7
game_20260205_233151,43,2026-02-05T23:31:51.959956,20,True,7,1,PowerLawAgent,8
game_20260205_233151,44,2026-02-05T23:31:51.961560,20,True,9,2,ThresholdAgent,9
game_20260205_233151,45,2026-02-05T23:31:51.963156,20,True,12,8,ThresholdAgent,7
game_20260205_233151,46,2026-02-05T23:31:51.964766,20,True,6,3,PowerLawAgent,10
game_20260205_233151,47,2026-02-05T23:31:51.966402,20,True,5,8,PowerLawAgent,10
game_20260205_233151,48,2026-02-05T23:31:51.968294,20,True,14,3,EmpiricalFrequencyAgent,9
game_20260205_233151,49,2026-02-05T23:31:51.969984,20,True,5,3,PowerLawAgent,10
game_20260205_233151,50,2026-02-05T23:31:51.971682,20,True,1,4,UniformRandomAgent,9
game_20260205_233151,51,2026-02-05T23:31:51.973388,20,True,10,2,ThresholdAgent,12
game_20260205_233151,52,2026-02-05T23:31:51.975122,20,True,3,2,PowerLawAgent,9
game_20260205_233151,53,2026-02-05T23:31:51.976891,20,True,7,1,PowerLawAgent,13
game_20260205_233151,54,2026-02-05T23:31:51.978637,20,True,10,1,ThresholdAgent,14
game_20260205_233151,55,2026-02-05T23:31:51.980400,20,True,0,8,UniformRandomAgent,9
game_20260205_233151,56,2026-02-05T23:31:51.982218,20,True,8,1,PowerLawAgent,20
game_20260205_233151,57,2026-02-05T23:31:51.984142,20,True,7,1,PowerLawAgent,7
game_20260205_233151,58,2026-02-05T23:31:51.986010,20,True,10,3,ThresholdAgent,11
game_20260205_233151,59,2026-02-05T23:31:51.987859,20,True,8,2,PowerLawAgent,8
game_20260205_233151,60,2026-02-05T23:31:51.989722,20,True,6,1,PowerLawAgent,14
game_20260205_233151,61,2026-02-05T23:31:51.991580,20,True,3,10,PowerLawAgent,6
game_20260205_233151,62,2026-02-05T23:31:51.993463,20,True,9,5,ThresholdAgent,9
game_20260205_233151,63,2026-02-05T23:31:51.995383,20,True,1,6,UniformRandomAgent,8
game_20260205_233151,64,2026-02-05T23:31:51.997302,20,True,3,4,PowerLawAgent,12
game_20260205_233151,65,2026-02-05T23:31:51.999330,20,True,14,3,EmpiricalFrequencyAgent,10
game_20260205_233151,66,2026-02-05T23:31:52.001582,20,True,7,1,PowerLawAgent,10
game_20260205_233151,67,2026-02-05T23:31:52.003581,20,True,6,2,PowerLawAgent,12
game_20260205_233151,68,2026-02-05T23:31:52.005587,20,True,4,1,PowerLawAgent,12
game_20260205_233151,69,2026-02-05T23:31:52.008701,20,True,3,2,PowerLawAgent,12
game_20260205_233151,70,2026-02-05T23:31:52.011108,20,True,3,3,PowerLawAgent,13
game_20260205_233151,71,2026-02-05T23:31:52.013187,20,True,0,8,UniformRandomAgent,9
game_20260205_233151,72,2026-02-05T23:31:52.015292,20,True,6,1,PowerLawAgent,11
game_20260205_233151,73,2026-02-05T23:31:52.017566,20,True,8,1,PowerLawAgent,8
game_20260205_233151,74,2026-02-05T23:31:52.019702,20,True,15,5,EmpiricalFrequencyAgent,12
game_20260205_233151,75,2026-02-05T23:31:52.021828,20,True,4,10,PowerLawAgent,8
game_20260205_233151,76,2026-02-05T23:31:52.024006,20,True,12,4,ThresholdAgent,2
game_20260205_233151,77,2026-02-05T23:31:52.026187,20,True,2,2,UniformRandomAgent,11
game_20260205_233151,78,2026-02-05T23:31:52.028387,20,True,3,1,PowerLawAgent,13
game_20260205_233151,79,2026-02-05T23:31:52.030621,20,True,17,4,BestResponseAgent,11
game_20260205_233151,80,2026-02-05T23:31:52.032860,20,True,4,2,PowerLawAgent,11
game_20260205_233151,81,2026-02-05T23:31:52.035214,20,True,8,1,PowerLawAgent,12
game_20260205_233151,82,2026-02-05T23:31:52.037633,20,True,9,5,ThresholdAgent,7
game_20260205_233151,83,2026-02-05T23:31:52.039957,20,True,7,2,PowerLawAgent,11
game_20260205_233151,84,2026-02-05T23:31:52.042257,20,True,5,4,PowerLawAgent,7
game_20260205_233151,85,2026-02-05T23:31:52.044593,20,True,14,6,EmpiricalFrequencyAgent,11
game_20260205_233151,86,2026-02-05T23:31:52.046951,20,True,8,2,PowerLawAgent,8
game_20260205_233151,87,2026-02-05T23:31:52.049309,20,True,9,2,ThresholdAgent,10
game_20260205_233151,88,2026-02-05T23:31:52.051818,20,True,19,3,ReinforcementLearningAgent,10
game_20260205_233151,89,2026-02-05T23:31:52.054247,20,True,1,4,UniformRandomAgent,8
game_20260205_233151,90,2026-02-05T23:31:52.056672,20,True,18,3,ReinforcementLearningAgent,8
game_20260205_233151,91,2026-02-05T23:31:52.059124,20,True,18,7,ReinforcementLearningAgent,8
game_20260205_233151,92,2026-02-05T23:31:52.061615,20,True,6,3,PowerLawAgent,14
game_20260205_233151,93,2026-02-05T23:31:52.064405,20,True,17,4,BestResponseAgent,10
game_20260205_233151,94,2026-02-05T23:31:52.067280,20,True,13,10,EmpiricalFrequencyAgent,7
game_20260205_233151,95,2026-02-05T23:31:52.069776,20,True,8,2,PowerLawAgent,11
game_20260205_233151,96,2026-02-05T23:31:52.072316,20,True,10,6,ThresholdAgent,8
game_20260205_233151,97,2026-02-05T23:31:52.074849,20,True,12,2,ThresholdAgent,10
game_20260205_233151,98,2026-02-05T23:31:52.077427,20,True,7,1,PowerLawAgent,8
game_20260205_233151,99,2026-02-05T23:31:52.079997,20,True,17,3,BestResponseAgent,9
game_20260205_233151,100,2026-02-05T23:31:52.082638,20,True,0,8,UniformRandomAgent,8
game_20260205_233151,101,2026-02-05T23:31:52.085263,20,True,7,1,PowerLawAgent,13
game_20260205_233151,102,2026-02-05T23:31:52.087950,20,True,5,3,PowerLawAgent,10
game_20260205_233151,103,2026-02-05T23:31:52.090635,20,True,11,7,ThresholdAgent,9
game_20260205_233151,104,2026-02-05T23:31:52.093334,20,True,4,2,PowerLawAgent,11
game_20260205_233151,105,2026-02-05T23:31:52.096014,20,True,5,2,PowerLawAgent,7
game_20260205_233151,106,2026-02-05T23:31:52.098738,20,True,2,4,UniformRandomAgent,9
game_20260205_233151,107,2026-02-05T23:31:52.101572,20,True,5,6,PowerLawAgent,6
game_20260205_233151,108,2026-02-05T23:31:52.104348,20,True,7,1,PowerLawAgent,12
game_20260205_233151,109,2026-02-05T23:31:52.107102,20,True,8,1,PowerLawAgent,11
game_20260205_233151,110,2026-02-05T23:31:52.109890,20,True,12,2,ThresholdAgent,4
game_20260205_233151,111,2026-02-05T23:31:52.112700,20,True,18,2,ReinforcementLearningAgent,9
game_20260205_233151,112,2026-02-05T23:31:52.115536,20,True,18,16,ReinforcementLearningAgent,6
game_20260205_233151,113,2026-02-05T23:31:52.118370,20,True,7,1,PowerLawAgent,8
game_20260205_233151,114,2026-02-05T23:31:52.121241,20,True,6,2,PowerLawAgent,8
game_20260205_233151,115,2026-02-05T23:31:52.124116,20,True,10,2,ThresholdAgent,10
game_20260205_233151,116,2026-02-05T23:31:52.126998,20,True,7,1,PowerLawAgent,13
game_20260205_233151,117,2026-02-05T23:31:52.130028,20,True,14,1,EmpiricalFrequencyAgent,11
game_20260205_233151,118,2026-02-05T23:31:52.133113,20,True,6,1,PowerLawAgent,12
game_20260205_233151,119,2026-02-05T23:31:52.136086,20,True,8,1,PowerLawAgent,10
game_20260205_233151,120,2026-02-05T23:31:52.139067,20,True,14,7,EmpiricalFrequencyAgent,8
game_20260205_233151,121,2026-02-05T23:31:52.142122,20,True,5,4,PowerLawAgent,5
game_20260205_233151,122,2026-02-05T23:31:52.145102,20,True,7,1,PowerLawAgent,9
game_20260205_233151,123,2026-02-05T23:31:52.148141,20,True,18,2,ReinforcementLearningAgent,11
game_20260205_233151,124,2026-02-05T23:31:52.151191,20,True,0,3,UniformRandomAgent,4
game_20260205_233151,125,2026-02-05T23:31:52.154221,20,True,19,5,ReinforcementLearningAgent,9
game_20260205_233151,126,2026-02-05T23:31:52.157271,20,True,12,2,ThresholdAgent,9
game_20260205_233151,127,2026-02-05T23:31:52.160363,20,True,13,4,EmpiricalFrequencyAgent,9
game_20260205_233151,128,2026-02-05T23:31:52.163437,20,True,8,1,PowerLawAgent,16
game_20260205_233151,129,2026-02-05T23:31:52.166609,20,True,16,4,BestResponseAgent,10
game_20260205_233151,130,2026-02-05T23:31:52.169733,20,True,8,6,PowerLawAgent,5
game_20260205_233151,131,2026-02-05T23:31:52.172887,20,True,10,5,ThresholdAgent,10
game_20260205_233151,132,2026-02-05T23:31:52.176099,20,True,9,2,ThresholdAgent,13
game_20260205_233151,133,2026-02-05T23:31:52.179221,20,True,13,4,EmpiricalFrequencyAgent,12
game_20260205_233151,134,2026-02-05T23:31:52.182375,20,True,3,2,PowerLawAgent,8
game_20260205_233151,135,2026-02-05T23:31:52.185552,20,True,6,3,PowerLawAgent,10
game_20260205_233151,136,2026-02-05T23:31:52.188786,20,True,4,6,PowerLawAgent,7
game_20260205_233151,137,2026-02-05T23:31:52.192024,20,True,2,11,UniformRandomAgent,7
game_20260205_233151,138,2026-02-05T23:31:52.195247,20,True,7,2,PowerLawAgent,7
game_20260205_233151,139,2026-02-05T23:31:52.198500,20,True,9,5,ThresholdAgent,8
game_20260205_233151,140,2026-02-05T23:31:52.201786,20,True,13,9,EmpiricalFrequencyAgent,5
game_20260205_233151,141,2026-02-05T23:31:52.205048,20,True,6,2,PowerLawAgent,10
game_20260205_233151,142,2026-02-05T23:31:52.208411,20,True,5,7,PowerLawAgent,5
game_20260205_233151,143,2026-02-05T23:31:52.211750,20,True,8,2,PowerLawAgent,12
game_20260205_233151,144,2026-02-05T23:31:52.215101,20,True,7,2,PowerLawAgent,11
game_20260205_233151,145,2026-02-05T23:31:52.218480,20,True,0,4,UniformRandomAgent,7
game_20260205_233151,146,2026-02-05T23:31:52.221868,20,True,9,4,ThresholdAgent,12
game_20260205_233151,147,2026-02-05T23:31:52.225258,20,True,7,2,PowerLawAgent,11
game_20260205_233151,148,2026-02-05T23:31:52.228669,20,True,9,2,ThresholdAgent,10
game_20260205_233151,149,2026-02-05T23:31:52.232088,20,True,8,1,PowerLawAgent,11
game_20260205_233151,150,2026-02-05T23:31:52.235558,20,True,10,5,ThresholdAgent,11
game_20260205_233151,151,2026-02-05T23:31:52.239016,20,True,6,2,PowerLawAgent,11
game_20260205_233151,152,2026-02-05T23:31:52.242539,20,True,9,8,ThresholdAgent,6
game_20260205_233151,153,2026-02-05T23:31:52.246061,20,True,1,3,UniformRandomAgent,9
game_20260205_233151,154,2026-02-05T23:31:52.249586,20,True,8,3,PowerLawAgent,9
game_20260205_233151,155,2026-02-05T23:31:52.253147,20,True,5,3,PowerLawAgent,10
game_20260205_233151,156,2026-02-05T23:31:52.256692,20,True,6,3,PowerLawAgent,11
game_20260205_233151,157,2026-02-05T23:31:52.260262,20,True,8,1,PowerLawAgent,13
game_20260205_233151,158,2026-02-05T23:31:52.263867,20,True,7,4,PowerLawAgent,7
game_20260205_233151,159,2026-02-05T23:31:52.267518,20,True,5,6,PowerLawAgent,7
game_20260205_233151,160,2026-02-05T23:31:52.271182,20,True,16,3,BestResponseAgent,13
game_20260205_233151,161,2026-02-05T23:31:52.274873,20,True,6,6,PowerLawAgent,9
game_20260205_233151,162,2026-02-05T23:31:52.278556,20,True,10,2,ThresholdAgent,8
game_20260205_233151,163,2026-02-05T23:31:52.282239,20,True,14,2,EmpiricalFrequencyAgent,15
game_20260205_233151,164,2026-02-05T23:31:52.285978,20,True,8,1,PowerLawAgent,11
game_20260205_233151,165,2026-02-05T23:31:52.289712,20,True,3,5,PowerLawAgent,8
game_20260205_233151,166,2026-02-05T23:31:52.293475,20,True,13,3,EmpiricalFrequencyAgent,9
game_20260205_233151,167,2026-02-05T23:31:52.297242,20,True,7,1,PowerLawAgent,10
game_20260205_233151,168,2026-02-05T23:31:52.301035,20,True,0,2,UniformRandomAgent,10
game_20260205_233151,169,2026-02-05T23:31:52.304839,20,True,6,2,PowerLawAgent,11
game_20260205_233151,170,2026-02-05T23:31:52.308667,20,True,14,2,EmpiricalFrequencyAgent,7
game_20260205_233151,171,2026-02-05T23:31:52.312546,20,True,7,1,PowerLawAgent,10
game_20260205_233151,172,2026-02-05T23:31:52.316422,20,True,9,1,ThresholdAgent,14
game_20260205_233151,173,2026-02-05T23:31:52.320303,20,True,8,7,PowerLawAgent,10
game_20260205_233151,174,2026-02-05T23:31:52.324219,20,True,14,7,EmpiricalFrequencyAgent,11
game_20260205_233151,175,2026-02-05T23:31:52.328142,20,True,9,9,ThresholdAgent,10
game_20260205_233151,176,2026-02-05T23:31:52.332073,20,True,18,10,ReinforcementLearningAgent,7
game_20260205_233151,177,2026-02-05T23:31:52.335997,20,True,8,2,PowerLawAgent,10
game_20260205_233151,178,2026-02-05T23:31:52.339963,20,True,6,1,PowerLawAgent,8
game_20260205_233151,179,2026-02-05T23:31:52.343956,20,True,15,2,EmpiricalFrequencyAgent,11
game_20260205_233151,180,2026-02-05T23:31:52.347976,20,True,9,5,ThresholdAgent,8
game_20260205_233151,181,2026-02-05T23:31:52.351995,20,True,3,1,PowerLawAgent,15
game_20260205_233151,182,2026-02-05T23:31:52.356020,20,True,2,3,UniformRandomAgent,10
game_20260205_233151,183,2026-02-05T23:31:52.360092,20,True,8,2,PowerLawAgent,10
game_20260205_233151,184,2026-02-05T23:31:52.364134,20,True,15,2,EmpiricalFrequencyAgent,12
game_20260205_233151,185,2026-02-05T23:31:52.368256,20,True,19,3,ReinforcementLearningAgent,14
game_20260205_233151,186,2026-02-05T23:31:52.372336,20,True,16,3,BestResponseAgent,10
game_20260205_233151,187,2026-02-05T23:31:52.376426,20,True,8,2,PowerLawAgent,12
game_20260205_233151,188,2026-02-05T23:31:52.380570,20,True,7,1,PowerLawAgent,11
game_20260205_233151,189,2026-02-05T23:31:52.384753,20,True,13,2,EmpiricalFrequencyAgent,8
game_20260205_233151,190,2026-02-05T23:31:52.388905,20,True,15,2,EmpiricalFrequencyAgent,8
game_20260205_233151,191,2026-02-05T23:31:52.393134,20,True,8,1,PowerLawAgent,10
game_20260205_233151,192,2026-02-05T23:31:52.397302,20,True,19,6,ReinforcementLearningAgent,8
game_20260205_233151,193,2026-02-05T23:31:52.401476,20,True,12,4,ThresholdAgent,10
game_20260205_233151,194,2026-02-05T23:31:52.407964,20,True,7,4,PowerLawAgent,9
game_20260205_233151,195,2026-02-05T23:31:52.412258,20,True,15,3,EmpiricalFrequencyAgent,9
game_20260205_233151,196,2026-02-05T23:31:52.416541,20,True,8,1,PowerLawAgent,9
game_20260205_233151,197,2026-02-05T23:31:52.420897,20,True,14,1,EmpiricalFrequencyAgent,12
game_20260205_233151,198,2026-02-05T23:31:52.425263,20,True,6,2,PowerLawAgent,9
game_20260205_233151,199,2026-02-05T23:31:52.429618,20,True,3,8,PowerLawAgent,11
